liga,temporada,time_casa,time_fora,gols_casa,gols_fora,data_jogo,odd_pinn_casa,odd_pinn_empate,odd_pinn_fora,odd_b365_casa,odd_b365_empate,odd_b365_fora
Ligue 1,2223,Brest,Reims,0,0,2022-10-30,2.68,3.49,2.75,2.62,3.3,2.7
Ligue 1,2223,Monaco,Angers,2,0,2022-10-30,1.39,5.53,7.84,1.4,5.25,7.0
Ligue 1,2223,Nantes,Clermont,1,1,2022-10-30,2.05,3.71,3.77,2.0,3.75,3.6
Ligue 1,2223,Rennes,Montpellier,3,0,2022-10-30,1.35,5.66,9.18,1.33,5.5,8.0
Ligue 1,2223,Lorient,Nice,1,2,2022-10-30,2.58,3.47,2.89,2.45,3.4,2.87
Ligue 1,2223,Lyon,Lille,1,0,2022-10-30,2.06,3.91,3.57,2.0,3.75,3.5
Ligue 1,2223,Troyes,Auxerre,1,1,2022-11-04,1.98,3.66,4.09,1.95,3.6,3.8
Ligue 1,2223,Ajaccio,Strasbourg,4,2,2022-11-05,2.89,3.22,2.74,2.8,3.2,2.62
Ligue 1,2223,Angers,Lens,1,2,2022-11-05,5.02,4.09,1.72,5.0,4.0,1.66
Ligue 1,2223,Lorient,Paris SG,1,2,2022-11-06,10.48,6.6,1.27,9.5,6.5,1.28
Ligue 1,2223,Clermont,Montpellier,1,1,2022-11-06,2.46,3.53,3.01,2.37,3.5,2.9
Ligue 1,2223,Nice,Brest,1,0,2022-11-06,1.85,3.82,4.47,1.8,3.75,4.33
Ligue 1,2223,Reims,Nantes,1,0,2022-11-06,2.13,3.54,3.69,2.05,3.5,3.4
Ligue 1,2223,Toulouse,Monaco,0,2,2022-11-06,3.22,3.92,2.19,3.2,3.8,2.1
Ligue 1,2223,Lille,Rennes,1,1,2022-11-06,2.46,3.65,2.93,2.45,3.6,2.75
Ligue 1,2223,Marseille,Lyon,1,0,2022-11-06,2.28,3.59,3.27,2.2,3.5,3.2
Ligue 1,2223,Lyon,Nice,1,1,2022-11-11,1.79,4.01,4.6,1.75,3.8,4.5
Ligue 1,2223,Lens,Clermont,2,1,2022-11-12,1.43,5.03,7.96,1.44,4.75,7.5
Ligue 1,2223,Rennes,Toulouse,2,1,2022-11-12,1.54,4.73,6.1,1.5,4.5,6.0
Ligue 1,2223,Paris SG,Auxerre,5,0,2022-11-13,1.12,10.45,23.99,1.11,10.0,17.0
Ligue 1,2223,Brest,Troyes,2,1,2022-11-13,2.12,3.72,3.54,2.0,3.6,3.5
Ligue 1,2223,Lille,Angers,1,0,2022-11-13,1.32,5.8,10.51,1.33,5.5,8.5
Ligue 1,2223,Montpellier,Reims,1,1,2022-11-13,2.59,3.59,2.8,2.5,3.4,2.8
Ligue 1,2223,Nantes,Ajaccio,2,2,2022-11-13,2.03,3.39,4.25,2.0,3.3,4.0
Ligue 1,2223,Strasbourg,Lorient,1,1,2022-11-13,2.18,3.65,3.45,2.15,3.5,3.3
Ligue 1,2223,Monaco,Marseille,2,3,2022-11-13,2.38,3.74,2.99,2.3,3.6,2.9
Ligue 1,2223,Ajaccio,Angers,1,0,2022-12-28,2.05,3.45,4.08,2.0,3.4,4.0
Ligue 1,2223,Troyes,Nantes,0,0,2022-12-28,2.49,3.58,2.93,2.38,3.6,2.88
Ligue 1,2223,Auxerre,Monaco,2,3,2022-12-28,4.52,4.02,1.81,4.5,4.0,1.73
Ligue 1,2223,Clermont,Lille,0,2,2022-12-28,4.5,3.84,1.85,4.2,3.75,1.83
Ligue 1,2223,Brest,Lyon,2,4,2022-12-28,3.7,3.91,2.01,3.75,3.6,1.95
Ligue 1,2223,Paris SG,Strasbourg,2,1,2022-12-28,1.22,7.17,14.47,1.22,6.5,13.0
Ligue 1,2223,Lorient,Montpellier,0,2,2022-12-29,2.05,3.75,3.71,1.95,3.75,3.75
Ligue 1,2223,Reims,Rennes,3,1,2022-12-29,3.48,3.4,2.27,3.3,3.4,2.2
Ligue 1,2223,Marseille,Toulouse,6,1,2022-12-29,1.54,4.65,6.19,1.5,4.5,6.0
Ligue 1,2223,Nice,Lens,0,0,2022-12-29,3.25,3.06,2.58,3.2,3.0,2.45
Ligue 1,2223,Angers,Lorient,1,2,2023-01-01,2.82,3.59,2.57,2.75,3.4,2.5
Ligue 1,2223,Monaco,Brest,1,0,2023-01-01,1.56,4.66,5.95,1.5,4.75,5.5
Ligue 1,2223,Nantes,Auxerre,1,0,2023-01-01,1.9,3.55,4.65,1.85,3.4,4.33
Ligue 1,2223,Toulouse,Ajaccio,2,0,2023-01-01,2.04,3.38,4.2,2.0,3.4,3.8
Ligue 1,2223,Lyon,Clermont,0,1,2023-01-01,1.56,4.45,6.2,1.5,4.5,6.0
Ligue 1,2223,Lens,Paris SG,3,1,2023-01-01,3.31,3.54,2.28,3.25,3.6,2.2
Ligue 1,2223,Strasbourg,Troyes,2,3,2023-01-02,1.87,3.89,4.33,1.8,3.8,4.33
Ligue 1,2223,Lille,Reims,1,1,2023-01-02,1.7,4.14,5.09,1.65,4.0,5.25
Ligue 1,2223,Montpellier,Marseille,1,2,2023-01-02,4.41,4.09,1.81,4.5,4.0,1.73
Ligue 1,2223,Rennes,Nice,2,1,2023-01-02,1.84,3.95,4.4,1.8,4.0,4.0
Ligue 1,2223,Ajaccio,Reims,0,1,2023-01-11,3.18,3.24,2.51,3.1,3.1,2.5
Ligue 1,2223,Auxerre,Toulouse,0,5,2023-01-11,2.83,3.41,2.66,2.75,3.3,2.6
Ligue 1,2223,Brest,Lille,0,0,2023-01-11,4.05,3.7,1.98,4.0,3.6,1.91
Ligue 1,2223,Clermont,Rennes,2,1,2023-01-11,4.1,3.66,1.97,4.2,3.5,1.91
Ligue 1,2223,Nantes,Lyon,0,0,2023-01-11,3.39,3.43,2.29,3.3,3.4,2.2
Ligue 1,2223,Lorient,Monaco,2,2,2023-01-11,3.96,3.9,1.94,3.8,3.75,1.91
Ligue 1,2223,Nice,Montpellier,6,1,2023-01-11,1.85,3.73,4.68,1.8,3.6,4.5
Ligue 1,2223,Paris SG,Angers,2,0,2023-01-11,1.13,10.7,19.37,1.11,10.0,19.0
Ligue 1,2223,Strasbourg,Lens,2,2,2023-01-11,3.85,3.64,2.05,3.8,3.5,1.95
Ligue 1,2223,Troyes,Marseille,0,2,2023-01-11,5.03,4.18,1.7,5.0,4.0,1.67
Ligue 1,2223,Lens,Auxerre,1,0,2023-01-14,1.38,5.09,9.65,1.36,4.75,9.0
Ligue 1,2223,Marseille,Lorient,3,1,2023-01-14,1.41,5.24,7.96,1.4,5.0,7.5
Ligue 1,2223,Lyon,Strasbourg,1,2,2023-01-14,1.63,4.38,5.49,1.6,4.2,5.25
Ligue 1,2223,Lille,Troyes,5,1,2023-01-15,1.42,5.23,7.71,1.4,4.75,8.0
Ligue 1,2223,Angers,Clermont,1,2,2023-01-15,2.48,3.59,2.94,2.45,3.4,2.88
Ligue 1,2223,Montpellier,Nantes,0,3,2023-01-15,2.62,3.51,2.81,2.55,3.4,2.75
Ligue 1,2223,Reims,Nice,0,0,2023-01-15,2.53,3.37,3.03,2.4,3.25,3.0
Ligue 1,2223,Toulouse,Brest,1,1,2023-01-15,2.03,3.62,3.93,1.95,3.6,3.75
Ligue 1,2223,Monaco,Ajaccio,7,1,2023-01-15,1.43,4.89,8.08,1.4,4.75,8.0
Ligue 1,2223,Rennes,Paris SG,1,0,2023-01-15,5.5,4.75,1.58,5.0,4.75,1.57
Ligue 1,2223,Lorient,Rennes,2,1,2023-01-27,4.1,3.6,1.99,4.0,3.5,1.95
Ligue 1,2223,Troyes,Lens,1,1,2023-01-28,5.2,4.03,1.71,5.0,3.8,1.7
Ligue 1,2223,Marseille,Monaco,1,1,2023-01-28,2.12,3.79,3.49,2.1,3.6,3.4
Ligue 1,2223,Nice,Lille,1,0,2023-01-29,2.98,3.35,2.58,2.9,3.25,2.5
Ligue 1,2223,Auxerre,Montpellier,0,2,2023-01-29,2.51,3.43,3.01,2.45,3.3,3.0
Ligue 1,2223,Brest,Angers,4,0,2023-01-29,2.16,3.51,3.65,2.15,3.4,3.4
Ligue 1,2223,Clermont,Nantes,0,0,2023-01-29,2.44,3.34,3.19,2.4,3.25,3.1
Ligue 1,2223,Strasbourg,Toulouse,1,2,2023-01-29,2.39,3.49,3.17,2.3,3.5,3.1
Ligue 1,2223,Ajaccio,Lyon,0,2,2023-01-29,4.93,3.72,1.81,4.5,3.6,1.83
Ligue 1,2223,Paris SG,Reims,1,1,2023-01-29,1.26,6.81,11.08,1.22,7.0,11.0
Ligue 1,2223,Angers,Ajaccio,1,2,2023-02-01,2.34,3.15,3.61,2.25,3.2,3.4
Ligue 1,2223,Lille,Clermont,0,0,2023-02-01,1.52,4.5,7.0,1.5,4.2,7.0
Ligue 1,2223,Nantes,Marseille,0,2,2023-02-01,4.72,3.88,1.81,4.5,3.8,1.75
Ligue 1,2223,Reims,Lorient,4,2,2023-02-01,1.87,3.73,4.52,1.8,3.6,4.5
Ligue 1,2223,Toulouse,Troyes,4,1,2023-02-01,1.78,4.13,4.58,1.73,4.0,4.33
Ligue 1,2223,Lens,Nice,0,1,2023-02-01,1.75,3.66,5.58,1.73,3.4,5.5
Ligue 1,2223,Lyon,Brest,0,0,2023-02-01,1.54,4.71,6.04,1.5,4.33,6.5
Ligue 1,2223,Monaco,Auxerre,3,2,2023-02-01,1.35,5.69,9.21,1.33,5.5,9.0
Ligue 1,2223,Montpellier,Paris SG,1,3,2023-02-01,8.54,6.09,1.34,8.5,6.0,1.3
Ligue 1,2223,Rennes,Strasbourg,3,0,2023-02-01,1.58,4.29,6.29,1.55,4.0,6.5
Ligue 1,2223,Paris SG,Toulouse,2,1,2023-02-04,1.38,5.63,7.98,1.36,5.25,7.5
Ligue 1,2223,Troyes,Lyon,1,3,2023-02-04,4.65,4.25,1.74,4.5,4.2,1.7
Ligue 1,2223,Rennes,Lille,1,3,2023-02-04,2.36,3.47,3.22,2.25,3.5,3.1
Ligue 1,2223,Clermont,Monaco,0,2,2023-02-05,4.2,3.84,1.91,3.8,3.8,1.85
Ligue 1,2223,Ajaccio,Nantes,0,2,2023-02-05,2.91,3.09,2.81,2.75,3.1,2.7
Ligue 1,2223,Auxerre,Reims,0,0,2023-02-05,3.58,3.6,2.15,3.5,3.5,2.1
Ligue 1,2223,Lorient,Angers,0,0,2023-02-05,1.9,3.64,4.48,1.85,3.6,4.2
Ligue 1,2223,Strasbourg,Montpellier,2,0,2023-02-05,2.16,3.37,3.82,2.05,3.3,3.8
Ligue 1,2223,Brest,Lens,1,1,2023-02-05,4.67,3.79,1.83,4.5,3.6,1.75
Ligue 1,2223,Marseille,Nice,1,3,2023-02-05,1.73,3.9,5.27,1.7,4.0,4.75
Ligue 1,2223,Nice,Ajaccio,3,0,2023-02-10,1.61,3.91,6.84,1.57,3.8,6.5
Ligue 1,2223,Monaco,Paris SG,3,1,2023-02-11,2.68,3.64,2.67,2.63,3.4,2.6
Ligue 1,2223,Clermont,Marseille,0,2,2023-02-11,5.58,3.87,1.7,5.5,3.5,1.7
Ligue 1,2223,Toulouse,Rennes,3,1,2023-02-12,3.16,3.54,2.36,3.2,3.3,2.3
Ligue 1,2223,Angers,Auxerre,1,1,2023-02-12,2.29,3.47,3.36,2.2,3.5,3.2
Ligue 1,2223,Lille,Strasbourg,2,0,2023-02-12,1.49,4.51,7.57,1.45,4.5,6.5
Ligue 1,2223,Montpellier,Brest,3,0,2023-02-12,2.41,3.39,3.2,2.38,3.3,3.0
Ligue 1,2223,Reims,Troyes,4,0,2023-02-12,1.58,4.46,5.96,1.55,4.33,5.75
Ligue 1,2223,Nantes,Lorient,1,0,2023-02-12,2.05,3.56,3.93,2.0,3.5,3.75
Ligue 1,2223,Lyon,Lens,2,1,2023-02-12,2.43,3.52,3.07,2.3,3.5,2.9
Ligue 1,2223,Auxerre,Lyon,2,1,2023-02-17,4.14,3.69,1.96,4.0,3.6,1.95
Ligue 1,2223,Nice,Reims,0,0,2023-02-18,2.17,3.42,3.72,2.1,3.4,3.5
Ligue 1,2223,Strasbourg,Angers,2,1,2023-02-18,1.88,3.64,4.58,1.83,3.5,4.5
Ligue 1,2223,Paris SG,Lille,4,3,2023-02-19,1.65,4.33,5.32,1.62,4.0,5.5
Ligue 1,2223,Brest,Monaco,1,2,2023-02-19,4.63,3.99,1.79,4.5,3.6,1.8
Ligue 1,2223,Lorient,Ajaccio,3,0,2023-02-19,2.11,3.3,4.08,2.0,3.4,3.8
Ligue 1,2223,Rennes,Clermont,2,0,2023-02-19,1.6,4.12,6.39,1.57,3.8,6.5
Ligue 1,2223,Troyes,Montpellier,0,1,2023-02-19,2.92,3.32,2.64,2.75,3.25,2.6
Ligue 1,2223,Lens,Nantes,3,1,2023-02-19,1.52,4.43,7.05,1.5,4.0,7.0
Ligue 1,2223,Toulouse,Marseille,2,3,2023-02-19,3.9,3.9,1.96,3.8,3.75,1.91
Ligue 1,2223,Lille,Brest,2,1,2023-02-24,1.37,5.25,8.91,1.36,5.0,8.5
Ligue 1,2223,Angers,Lyon,1,3,2023-02-25,5.07,3.98,1.74,5.0,4.0,1.67
Ligue 1,2223,Montpellier,Lens,1,1,2023-02-25,4.6,3.72,1.86,4.33,3.75,1.8
Ligue 1,2223,Lorient,Auxerre,0,1,2023-02-26,2.12,3.58,3.69,2.05,3.4,3.6
Ligue 1,2223,Ajaccio,Troyes,2,1,2023-02-26,2.29,3.23,3.62,2.2,3.1,3.5
Ligue 1,2223,Clermont,Strasbourg,1,1,2023-02-26,2.65,3.24,2.98,2.55,3.2,2.88
Ligue 1,2223,Nantes,Rennes,0,1,2023-02-26,3.56,3.41,2.23,3.5,3.3,2.15
Ligue 1,2223,Reims,Toulouse,3,0,2023-02-26,2.16,3.53,3.62,2.1,3.5,3.5
Ligue 1,2223,Monaco,Nice,0,3,2023-02-26,2.06,3.65,3.78,2.0,3.6,3.6
Ligue 1,2223,Marseille,Paris SG,0,3,2023-02-26,2.81,3.75,2.5,2.75,3.6,2.4
Ligue 1,2223,Nice,Auxerre,1,1,2023-03-03,1.66,3.84,5.97,1.65,3.75,5.75
Ligue 1,2223,Lens,Lille,1,1,2023-03-04,2.41,3.45,3.1,2.38,3.3,3.0
Ligue 1,2223,Paris SG,Nantes,4,2,2023-03-04,1.33,5.89,9.22,1.3,5.5,10.0
Ligue 1,2223,Troyes,Monaco,2,2,2023-03-05,6.04,4.81,1.52,5.75,4.5,1.5
Ligue 1,2223,Montpellier,Angers,5,0,2023-03-05,1.76,3.73,5.11,1.75,3.6,4.75
Ligue 1,2223,Reims,Ajaccio,1,0,2023-03-05,1.6,3.97,6.51,1.62,3.8,6.0
Ligue 1,2223,Strasbourg,Brest,0,1,2023-03-05,2.02,3.3,4.32,2.0,3.25,4.2
Ligue 1,2223,Toulouse,Clermont,0,1,2023-03-05,1.81,3.85,4.6,1.75,3.75,4.75
Ligue 1,2223,Lyon,Lorient,0,0,2023-03-05,1.56,4.5,5.92,1.53,4.33,6.0
Ligue 1,2223,Rennes,Marseille,0,1,2023-03-05,2.84,3.54,2.54,2.75,3.5,2.5
Ligue 1,2223,Lille,Lyon,3,3,2023-03-10,1.94,3.85,4.02,1.85,3.75,4.0
Ligue 1,2223,Auxerre,Rennes,0,0,2023-03-11,4.02,3.49,2.03,4.0,3.4,1.95
Ligue 1,2223,Brest,Paris SG,1,2,2023-03-11,7.2,5.06,1.44,7.0,4.75,1.44
Ligue 1,2223,Clermont,Lens,0,4,2023-03-12,4.85,3.56,1.84,4.75,3.4,1.83
Ligue 1,2223,Ajaccio,Montpellier,0,1,2023-03-12,3.06,3.21,2.57,3.0,3.2,2.5
Ligue 1,2223,Angers,Toulouse,0,2,2023-03-12,3.8,3.75,2.01,3.8,3.6,1.95
Ligue 1,2223,Lorient,Troyes,2,0,2023-03-12,1.79,3.89,4.7,1.73,3.75,4.75
Ligue 1,2223,Nantes,Nice,2,2,2023-03-12,3.02,3.21,2.6,3.0,3.2,2.5
Ligue 1,2223,Monaco,Reims,0,1,2023-03-12,1.85,3.88,4.34,1.8,3.75,4.33
Ligue 1,2223,Marseille,Strasbourg,2,2,2023-03-12,1.41,4.95,8.26,1.4,4.75,8.0
Ligue 1,2223,Lyon,Nantes,1,1,2023-03-17,1.63,4.17,5.86,1.6,4.0,5.75
Ligue 1,2223,Toulouse,Lille,0,2,2023-03-18,3.29,3.7,2.2,3.3,3.5,2.2
Ligue 1,2223,Lens,Angers,3,0,2023-03-18,1.25,6.3,13.18,1.25,6.0,11.0
Ligue 1,2223,Ajaccio,Monaco,0,2,2023-03-19,5.56,3.81,1.7,5.25,3.5,1.7
Ligue 1,2223,Montpellier,Clermont,2,1,2023-03-19,1.88,3.64,4.46,1.83,3.5,4.33
Ligue 1,2223,Nice,Lorient,1,1,2023-03-19,1.71,3.91,5.27,1.62,3.8,5.25
Ligue 1,2223,Strasbourg,Auxerre,2,0,2023-03-19,2.05,3.43,4.03,1.91,3.4,4.0
Ligue 1,2223,Troyes,Brest,2,2,2023-03-19,2.94,3.42,2.53,2.8,3.3,2.45
Ligue 1,2223,Paris SG,Rennes,0,2,2023-03-19,1.48,4.96,6.4,1.45,4.75,6.5
Ligue 1,2223,Reims,Marseille,1,2,2023-03-19,3.03,3.57,2.4,3.0,3.3,2.4
Ligue 1,2223,Marseille,Montpellier,1,1,2023-03-31,1.48,4.71,6.95,1.45,4.33,6.5
Ligue 1,2223,Auxerre,Troyes,1,0,2023-04-01,1.9,3.6,4.45,1.85,3.6,4.2
Ligue 1,2223,Rennes,Lens,0,1,2023-04-01,2.65,3.34,2.85,2.55,3.4,2.75
Ligue 1,2223,Lille,Lorient,3,1,2023-04-02,1.38,5.38,8.27,1.36,5.0,8.0
Ligue 1,2223,Angers,Nice,1,1,2023-04-02,6.34,3.95,1.61,6.5,3.9,1.55
Ligue 1,2223,Brest,Toulouse,3,1,2023-04-02,2.85,3.53,2.54,2.9,3.4,2.4
Ligue 1,2223,Clermont,Ajaccio,2,1,2023-04-02,2.12,3.22,4.04,2.1,3.2,3.8
Ligue 1,2223,Nantes,Reims,0,3,2023-04-02,3.13,3.42,2.41,3.1,3.3,2.38
Ligue 1,2223,Monaco,Strasbourg,4,3,2023-04-02,1.53,4.55,6.31,1.53,4.33,6.0
Ligue 1,2223,Paris SG,Lyon,0,1,2023-04-02,1.46,5.29,6.28,1.4,5.0,7.0
Ligue 1,2223,Lens,Strasbourg,2,1,2023-04-07,1.56,4.33,6.34,1.5,4.33,6.5
Ligue 1,2223,Angers,Lille,1,0,2023-04-08,8.39,5.1,1.4,8.0,5.0,1.4
Ligue 1,2223,Nice,Paris SG,0,2,2023-04-08,3.93,4.07,1.89,3.8,3.8,1.85
Ligue 1,2223,Lyon,Rennes,3,1,2023-04-09,2.22,3.53,3.39,2.15,3.4,3.4
Ligue 1,2223,Ajaccio,Auxerre,0,3,2023-04-09,2.9,2.97,2.9,2.8,2.9,2.8
Ligue 1,2223,Montpellier,Toulouse,1,2,2023-04-09,2.07,3.86,3.48,2.05,3.6,3.5
Ligue 1,2223,Reims,Brest,1,1,2023-04-09,1.64,4.18,5.55,1.62,3.8,5.75
Ligue 1,2223,Troyes,Clermont,0,2,2023-04-09,2.83,3.4,2.63,2.75,3.25,2.63
Ligue 1,2223,Nantes,Monaco,2,2,2023-04-09,3.85,3.79,1.98,4.0,3.6,1.91
Ligue 1,2223,Lorient,Marseille,0,0,2023-04-09,5.02,4.34,1.66,5.0,4.2,1.65
Ligue 1,2223,Toulouse,Lyon,1,2,2023-04-14,3.53,3.92,2.04,3.4,3.8,2.0
Ligue 1,2223,Rennes,Reims,3,0,2023-04-15,2.24,3.57,3.3,2.2,3.4,3.25
Ligue 1,2223,Paris SG,Lens,3,1,2023-04-15,1.72,4.28,4.64,1.67,4.2,4.75
Ligue 1,2223,Lille,Montpellier,2,1,2023-04-16,1.55,4.67,5.85,1.5,4.5,6.0
Ligue 1,2223,Auxerre,Nantes,2,1,2023-04-16,2.56,3.06,3.22,2.45,3.1,3.2
Ligue 1,2223,Brest,Nice,1,0,2023-04-16,3.26,3.31,2.39,3.1,3.25,2.3
Ligue 1,2223,Clermont,Angers,2,1,2023-04-16,1.84,3.69,4.65,1.8,3.75,4.33
Ligue 1,2223,Strasbourg,Ajaccio,3,1,2023-04-16,1.79,3.47,5.5,1.75,3.3,5.25
Ligue 1,2223,Monaco,Lorient,3,1,2023-04-16,1.41,5.44,7.09,1.4,5.0,7.0
Ligue 1,2223,Marseille,Troyes,3,1,2023-04-16,1.22,7.18,12.92,1.2,7.0,13.0
Ligue 1,2223,Angers,Paris SG,1,2,2023-04-21,14.53,7.93,1.2,13.0,7.5,1.2
Ligue 1,2223,Auxerre,Lille,1,1,2023-04-22,4.87,3.94,1.75,4.5,4.0,1.7
Ligue 1,2223,Lens,Monaco,3,0,2023-04-22,2.14,3.62,3.5,2.1,3.6,3.4
Ligue 1,2223,Reims,Strasbourg,0,2,2023-04-23,1.95,3.8,3.94,1.91,3.6,3.8
Ligue 1,2223,Ajaccio,Brest,0,0,2023-04-23,3.44,3.14,2.39,3.1,3.1,2.38
Ligue 1,2223,Lorient,Toulouse,0,1,2023-04-23,2.39,3.71,2.93,2.38,3.75,2.88
Ligue 1,2223,Nantes,Troyes,2,2,2023-04-23,1.68,3.99,5.46,1.62,4.0,5.25
Ligue 1,2223,Nice,Clermont,1,2,2023-04-23,1.83,3.63,4.79,1.8,3.4,5.0
Ligue 1,2223,Montpellier,Rennes,1,0,2023-04-23,3.3,3.52,2.27,3.3,3.25,2.3
Ligue 1,2223,Lyon,Marseille,1,2,2023-04-23,2.55,3.73,2.72,2.5,3.5,2.7
Ligue 1,2223,Strasbourg,Lyon,1,2,2023-04-28,2.79,3.46,2.67,2.63,3.5,2.6
Ligue 1,2223,Lille,Ajaccio,3,0,2023-04-29,1.2,6.83,17.19,1.22,6.0,15.0
Ligue 1,2223,Monaco,Montpellier,0,4,2023-04-30,1.51,4.82,6.12,1.5,4.5,6.0
Ligue 1,2223,Clermont,Reims,1,0,2023-04-30,3.14,3.46,2.38,3.0,3.5,2.3
Ligue 1,2223,Rennes,Angers,4,2,2023-04-30,1.31,5.54,11.38,1.29,5.5,11.0
Ligue 1,2223,Troyes,Nice,0,1,2023-04-30,4.76,3.99,1.76,4.75,3.75,1.73
Ligue 1,2223,Paris SG,Lorient,1,3,2023-04-30,1.2,7.92,12.9,1.18,8.0,12.0
Ligue 1,2223,Marseille,Auxerre,2,1,2023-04-30,1.34,5.54,9.72,1.33,5.25,9.5
Ligue 1,2223,Toulouse,Lens,0,1,2023-05-02,5.32,4.49,1.62,5.0,4.33,1.6
Ligue 1,2223,Brest,Nantes,2,0,2023-05-03,2.28,3.43,3.36,2.2,3.3,3.4
Ligue 1,2223,Nice,Rennes,2,1,2023-05-06,2.65,3.33,2.86,2.6,3.2,2.8
Ligue 1,2223,Reims,Lille,1,0,2023-05-06,3.49,3.9,2.06,3.4,3.75,2.05
Ligue 1,2223,Lens,Marseille,2,1,2023-05-06,2.38,3.59,3.04,2.3,3.5,3.0
Ligue 1,2223,Angers,Monaco,1,2,2023-05-07,6.14,4.92,1.5,6.5,4.75,1.44
Ligue 1,2223,Ajaccio,Toulouse,0,0,2023-05-07,3.55,3.45,2.19,3.4,3.5,2.1
Ligue 1,2223,Auxerre,Clermont,1,1,2023-05-07,2.46,3.31,3.14,2.3,3.4,3.1
Ligue 1,2223,Lorient,Brest,2,1,2023-05-07,2.41,3.46,3.09,2.4,3.4,2.9
Ligue 1,2223,Nantes,Strasbourg,0,2,2023-05-07,2.88,3.35,2.62,2.75,3.4,2.55
Ligue 1,2223,Lyon,Montpellier,5,4,2023-05-07,1.7,4.36,4.72,1.62,4.33,5.0
Ligue 1,2223,Troyes,Paris SG,1,3,2023-05-07,8.03,6.29,1.34,8.5,5.5,1.33
Ligue 1,2223,Lens,Reims,2,1,2023-05-12,1.55,4.71,5.98,1.53,4.5,5.5
Ligue 1,2223,Strasbourg,Nice,2,0,2023-05-13,2.45,3.37,3.09,2.38,3.3,3.0
Ligue 1,2223,Paris SG,Ajaccio,5,0,2023-05-13,1.12,10.55,24.63,1.1,11.0,19.0
Ligue 1,2223,Clermont,Lyon,2,1,2023-05-14,4.21,4.07,1.83,4.33,3.75,1.8
Ligue 1,2223,Brest,Auxerre,1,0,2023-05-14,2.15,3.32,3.8,2.1,3.2,3.75
Ligue 1,2223,Montpellier,Lorient,1,1,2023-05-14,1.87,3.96,4.15,1.83,3.75,4.2
Ligue 1,2223,Rennes,Troyes,4,0,2023-05-14,1.25,6.61,11.57,1.25,6.0,11.0
Ligue 1,2223,Toulouse,Nantes,0,0,2023-05-14,2.12,3.73,3.47,2.1,3.5,3.4
Ligue 1,2223,Monaco,Lille,0,0,2023-05-14,2.82,3.76,2.46,2.8,3.6,2.4
Ligue 1,2223,Marseille,Angers,3,1,2023-05-14,1.2,7.49,14.49,1.18,7.5,14.0
Ligue 1,2223,Lyon,Monaco,3,1,2023-05-19,2.41,4.1,2.72,2.38,4.0,2.6
Ligue 1,2223,Nantes,Montpellier,0,3,2023-05-20,2.21,3.59,3.37,2.1,3.5,3.4
Ligue 1,2223,Lille,Marseille,2,1,2023-05-20,2.5,3.72,2.79,2.4,3.6,2.75
Ligue 1,2223,Ajaccio,Rennes,0,5,2023-05-21,7.68,4.33,1.49,7.0,4.2,1.5
Ligue 1,2223,Brest,Clermont,2,1,2023-05-21,2.1,3.58,3.67,2.05,3.5,3.6
Ligue 1,2223,Nice,Toulouse,0,0,2023-05-21,1.9,3.94,4.03,1.85,3.75,3.8
Ligue 1,2223,Reims,Angers,2,2,2023-05-21,1.41,5.18,7.62,1.36,5.5,7.0
Ligue 1,2223,Troyes,Strasbourg,1,1,2023-05-21,5.73,4.43,1.58,5.5,4.33,1.57
Ligue 1,2223,Lorient,Lens,1,3,2023-05-21,5.49,4.33,1.62,5.5,4.33,1.57
Ligue 1,2223,Auxerre,Paris SG,1,2,2023-05-21,7.97,5.57,1.38,8.0,5.25,1.36
Ligue 1,2223,Angers,Troyes,2,1,2023-05-27,2.01,3.85,3.69,1.95,3.75,3.6
Ligue 1,2223,Clermont,Lorient,2,0,2023-05-27,2.18,3.48,3.55,2.15,3.4,3.4
Ligue 1,2223,Lens,Ajaccio,3,0,2023-05-27,1.13,9.39,24.14,1.13,9.0,17.0
Ligue 1,2223,Lille,Nantes,2,1,2023-05-27,1.46,4.86,7.13,1.44,4.75,7.0
Ligue 1,2223,Lyon,Reims,3,0,2023-05-27,1.6,4.58,5.38,1.57,4.75,5.0
Ligue 1,2223,Marseille,Brest,1,2,2023-05-27,1.38,5.51,7.82,1.36,5.25,7.0
Ligue 1,2223,Montpellier,Nice,2,3,2023-05-27,2.49,3.5,2.94,2.45,3.5,2.8
Ligue 1,2223,Rennes,Monaco,2,0,2023-05-27,2.12,3.86,3.36,2.05,3.75,3.3
Ligue 1,2223,Strasbourg,Paris SG,1,1,2023-05-27,5.16,4.3,1.65,5.0,4.2,1.62
Ligue 1,2223,Toulouse,Auxerre,1,1,2023-05-27,2.24,3.7,3.21,2.2,3.6,3.1
Ligue 1,2223,Ajaccio,Marseille,1,0,2023-06-03,8.43,5.54,1.35,9.0,5.25,1.33
Ligue 1,2223,Auxerre,Lens,1,3,2023-06-03,2.78,3.72,2.47,2.8,3.6,2.38
Ligue 1,2223,Brest,Rennes,1,2,2023-06-03,5.77,4.48,1.56,5.75,4.2,1.55
Ligue 1,2223,Lorient,Strasbourg,2,1,2023-06-03,3.02,3.57,2.37,3.0,3.5,2.3
Ligue 1,2223,Monaco,Toulouse,1,2,2023-06-03,1.47,5.27,5.95,1.45,5.25,5.5
Ligue 1,2223,Nantes,Angers,1,0,2023-06-03,1.39,5.33,7.71,1.36,5.25,8.0
